,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
2091,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2855,2762,2021.09.26,,1-0,,2.7
2092,"Djurhuus, Rune","Carlsen, Magnus",2462,2673,2006.07.14,,0-1,D00,8
2093,"Carlsen, Magnus","Harikrishna, Pentala",2851,2763,2016.04.19,tourn,1-0,E15,1
2094,"Tomashevsky, Evgeny","Carlsen, Magnus",2738,2835,2012.06.07,,0-1,A30,9
2095,"Grischuk, Alexander","Carlsen, Magnus",2750,2832,2017.11.21,k.o. (blitz),0-1,A07,3.1
2096,"Carlsen, Magnus","Potkin, Vladimir",2881,2621,2014.06.16,rapid,1-0,B48,3.8
2097,"Ivanchuk, Vassily","Carlsen, Magnus",2751,2733,2008.03.15,,1/2-1/2,B22,1
2098,"Carlsen, Magnus","Topalov, Veselin",2772,2813,2009.09.29,tourn,1-0,E90,2
2099,"Carlsen, Magnus","Hassan, Sampath Santosh",2862,,2021.02.19,,1-0,C30,1.12
2100,"Jobava, Baadur","Carlsen, Magnus",2727,2862,2015.01.18,,0-1,A01,8
2101,"Carlsen, Magnus","Svidler, Peter",2868,2769,2013.05.07,blitz,1-0,B08,9.4
2102,"Carlsen, Magnus","Van Wely, Loek",2646,2655,2006.04.29,match (blitz),1-0,B33,2
2103,"Carlsen, Magnus",Nihal Sarin,2840,2340,2017.02.15,,1-0,B12,6
2104,"Carlsen, Magnus","Kramnik, Vladimir",2835,2801,2012.06.08,swiss,1/2-1/2,,?
2105,"Carlsen, Magnus","Hou, Yifan",2844,2673,2016.01.29,tourn,1-0,C42,11
2106,"Mamedov, Rauf","Carlsen, Magnus",2645,2876,2019.11.27,blitz,0-1,,60.1
2107,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.08.15,,0-1,D39,2.21
2108,"Carlsen, Magnus","Adams, Michael",2850,2744,2015.12.07,swiss,1/2-1/2,A11,4
2109,"Yudin, Sergei","Carlsen, Magnus",2559,2837,2014.06.20,blitz,0-1,C50,20.1
2110,"Carlsen, Magnus","Lalith, Kumar B.R",2834,2542,2018.02.28,,0-1,A00,8
2111,"Graf, Alexander","Carlsen, Magnus",2646,2581,2004.11.23,team,1-0,A14,6
2112,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1-0,B23,3.34
2113,"Yu, Yang","Carlsen, Magnus",2739,2776,2009.02.21,tourn,1/2-1/2,D53,3.3
2114,"Carlsen, Magnus","Hengles, Roberto Carlos",,,2014.03.??,tourn (rapid),1/2-1/2,D41,2
2115,"Sarbok, Torsten","Carlsen, Magnus",2325,2315,2003.04.06,,1-0,B04,5
2116,"Carlsen, Magnus","Aronian, Levon",2843,2764,2018.05.30,tourn,1-0,C67,3
2117,"Carlsen, Magnus","Anagnostopoulos, Dimitrios",2214,2446,2002.07.23,,0-1,B76,4
2118,"Carlsen, Magnus","Petrosian, Tigran L",2851,2611,2016.06.23,match (blitz),1-0,B00,11
2119,"Carlsen, Magnus","Morozevich, Alexander",2881,2731,2014.06.20,swiss (blitz),1/2-1/2,B41,18
2120,"So, Wesley","Carlsen, Magnus",2770,2847,2021.06.30,rapid,0-1,,5.2
2121,"Maghsoodloo, Parham","Carlsen, Magnus",2596,2887,2020.11.02,,0-1,,2.7
2122,"Aronian, Levon","Carlsen, Magnus",2792,2855,2016.06.17,tourn (rapid),0-1,A85,3
2123,"So, Wesley","Carlsen, Magnus",2770,2863,2020.09.29,,1-0,B12,4.6
2124,"Carlsen, Magnus","Rapport, Richard",2855,2760,2021.09.15,,1-0,,15.1
2125,"Carlsen, Magnus","Jakovenko, Dmitry",2772,2760,2009.07.02,,1-0,C67,1
2126,"Carlsen, Magnus","Chao, Qi",2834,2750,2015.12.24,swiss,1-0,D70,5.1
2127,"Giri, Anish","Carlsen, Magnus",2785,2855,2016.07.17,swiss,1/2-1/2,D22,5
2128,"Carlsen, Magnus","Caruana, Fabiano",2835,2832,2018.11.24,match (rapid),1/2-1/2,C42,11
2129,"Carlsen, Magnus","Giri, Anish",2863,2764,2020.09.25,,1-0,E51,2.1
2130,"Carlsen, Magnus","Nisipeanu, Liviu Dieter",,,2011.06.15,,1-0,D27,5
2131,"Carlsen, Magnus","Mamedov, Rauf",2876,2645,2019.11.27,blitz,1-0,,63.1
2132,"Anand, Viswanathan","Carlsen, Magnus",,,2013.??.??,swiss,1/2-1/2,B18,2
2133,"Caruana, Fabiano","Carlsen, Magnus",2819,2875,2019.06.14,,1/2-1/2,,17.1
2134,"Berg, Emanuel","Carlsen, Magnus",2594,2801,2009.11.28,k.o. (blitz),0-1,C67,2.1
2135,"Carlsen, Magnus","Giri, Anish",2872,2768,2020.01.11,,1/2-1/2,A22,1.1
2136,"Turner, Jan","Carlsen, Magnus",2330,2127,2002.01.26,,1-0,A01,2
2137,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,1/2-1/2,E34,46
2138,"Aronian, Levon","Carlsen, Magnus",2782,2813,2010.03.14,,0-1,E98,2
2139,"Carlsen, Magnus","Portilho Vescovi, Giovanni",2625,2633,2006.01.21,,1-0,B46,7
2140,"Ivanchuk, Vassily","Carlsen, Magnus",2781,2775,2008.08.30,tourn (blitz),1-0,E15,30
2141,"So, Wesley","Carlsen, Magnus",2778,2855,2021.10.04,,1/2-1/2,B00,9.2
2142,"Carlsen, Magnus","Nepomniachtchi, Ian",2870,2773,2019.11.26,blitz,1/2-1/2,A04,15.3
2143,"Yu, Yangyi","Carlsen, Magnus",2729,2840,2016.12.29,swiss (blitz),1/2-1/2,C89,11.1
2144,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,0-1,D25,36
2145,"Adams, Michael","Carlsen, Magnus",2710,2848,2012.12.06,,0-1,C84,5
2146,"Carlsen, Magnus","Nakamura, Hikaru",2815,2774,2011.06.11,tourn,1-0,D31,1
2147,"Carlsen, Magnus","Ponomariov, Ruslan",2813,2733,2010.06.14,tourn,1/2-1/2,E05,1
2148,"Carlsen, Magnus","Kramnik, Vladimir",2801,2772,2009.11.16,blitz,1-0,A00,2
2149,"Eljanov, Pavel","Carlsen, Magnus",2716,2775,2008.08.29,,1/2-1/2,E35,12
2150,"So, Wesley","Carlsen, Magnus",2815,2832,2017.11.18,k.o. (blitz),1-0,D05,3.17
2151,"Xiong, Jeffery","Carlsen, Magnus",2730,2881,2020.06.06,,0-1,,1.3
2152,"Carlsen, Magnus","Vachier Lagrave, Maxime",2837,2789,2017.12.30,blitz,1/2-1/2,A04,16.1
2153,"Carlsen, Magnus","Ivanchuk, Vassily",2570,2748,2005.10.20,tourn,1/2-1/2,B48,6
2154,"Caruana, Fabiano","Carlsen, Magnus",2808,2832,2017.06.25,tourn (rapid),1-0,A07,10
2155,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,0-1,D00,50
2156,"Kramnik, Vladimir","Carlsen, Magnus",2753,2863,2020.07.29,,1/2-1/2,B92,9.2
2157,"Giri, Anish","Carlsen, Magnus",2764,2863,2020.07.21,,1/2-1/2,D43,1.1
2158,"Carlsen, Magnus","Nordahl, Helge Andreas",2548,2402,2005.04.19,tourn,1/2-1/2,B92,7
2159,"Carlsen, Magnus","Jobava, Baadur",2838,2701,2017.03.25,,0-1,A05,4.4
2160,"Carlsen, Magnus","Giri, Anish",2881,2731,2020.11.23,tourn,1/2-1/2,,9.5
2161,"Carlsen, Magnus","Agdestein, Simen",2570,2582,2005.11.10,match (rapid),1/2-1/2,C09,5
2162,"Carlsen, Magnus","Na, Na",2862,,2014.12.14,simul (rapid),1-0,C67,1
2163,"Anand, Viswanathan","Carlsen, Magnus",2797,2865,2015.02.06,,0-1,A90,4
2164,"Carlsen, Magnus","Ivanchuk, Vassily",2770,2746,2009.06.08,k.o.,1/2-1/2,B33,2.6
2165,"Wojtaszek, Radoslaw","Carlsen, Magnus",2727,2839,2018.10.14,team-swiss,1/2-1/2,D79,3.1
2166,"Carlsen, Magnus","L'Ami, Erwin",2861,2627,2013.01.23,,1-0,B18,10
2167,"Anand, Viswanathan","Carlsen, Magnus",2779,2690,2007.03.04,tourn,1-0,C96,10
2168,"Carlsen, Magnus","Halstein, Ingrid",2869,,2019.05.22,,1-0,,1.9
2169,"Niemann, Hans Moke","Carlsen, Magnus",2642,2865,2022.02.20,,1-0,,7
2170,"Carlsen, Magnus","Moenk, Andreas",,2227,2001.01.12,tourn,0-1,C42,9
2171,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.08.17,,1-0,C50,2.43
2172,"Carlsen, Magnus","Navara, David",,,2018.04.20,,1/2-1/2,B12,2
2173,"Carlsen, Magnus","Nakamura, Hikaru",2853,2787,2016.10.27,match (blitz),1/2-1/2,D78,14
2174,"Ganguly, Surya Shekhar","Carlsen, Magnus",2625,2847,2021.04.19,,0-1,B06,1.21
2175,"Carlsen, Magnus","Grischuk, Alexander",2857,2754,2016.08.23,match (blitz),1-0,B25,22
2176,"Grischuk, Arina","Carlsen, Magnus",2750,2832,2017.11.21,,1-0,C51,?
2177,"Carlsen, Magnus","Le, Quang Liem",2864,2709,2022.04.23,,0-1,A06,2.1
2178,"Carlsen, Magnus","Ehlvest, Jaan",2834,2536,2018.03.07,,1-0,B20,9
2179,"Carlsen, Magnus","Leko, Peter",2765,2741,2008.05.28,match (rapid),1/2-1/2,B18,2
2180,"Artemiev, Victor","Carlsen, Magnus",2708,2862,2020.12.03,,1/2-1/2,A01,2.16
2181,"Anand, Viswanathan","Carlsen, Magnus",2817,2815,2011.03.22,tourn (rapid),0-1,C86,9
2182,"Topalov, Veselin","Carlsen, Magnus",2754,2851,2016.04.18,tourn (blitz),0-1,C79,5
2183,"Diskerud, Mikkel","Carlsen, Magnus",,,2013.04.13,,0-1,E90,?
2184,"Carlsen, Magnus","Svane, Rasmus",2863,2613,2020.08.26,,0-1,B10,1.5
2185,"Duda, Jan Krzysztof","Carlsen, Magnus",2738,2847,2021.09.01,rapid,0-1,,5.4
2186,"Anand, Viswanathan","Carlsen, Magnus",2792,2863,2014.11.14,match,1/2-1/2,E16,5
2187,"Dominguez Perez, Leinier","Carlsen, Magnus",2758,2847,2021.08.29,rapid,1/2-1/2,,8.5
2188,"Carlsen, Magnus","Iturrizaga Bonelli, Eduardo",2834,2650,2018.02.24,,1-0,B20,7
2189,"Vachier Lagrave, Maxime","Carlsen, Magnus",2822,2886,2020.12.11,,1-0,,2.2
2190,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.22,,0-1,B41,4
2191,"Caruana, Fabiano","Carlsen, Magnus",2835,2863,2020.06.14,,1-0,B30,3.11
2192,"Artemiev, Vladislav","Carlsen, Magnus",2783,2886,2021.04.21,,0-1,,1.17
2193,"Carlsen, Magnus","Rukovci, Shemsi",2064,,2001.04.11,,1/2-1/2,A21,6
2194,"Carlsen, Magnus","Aronian, Levon",2847,2782,2021.09.02,rapid,1/2-1/2,,14.2
2195,"Carlsen, Magnus","Caruana, Fabiano",2835,2832,2018.11.16,match (rapid),1/2-1/2,C42,6
2196,"Carlsen, Magnus","Ivanchuk, Vassily",2786,2786,2008.10.31,,1/2-1/2,E24,2.4
2197,"Carlsen, Magnus","Dimitriadis, Michael",2857,2027,2016.09.22,match,1-0,A16,3.8
2198,"Carlsen, Magnus","Artemiev, Vladislav",2847,2704,2021.09.05,rapid,1-0,,29.1
2199,"Carlsen, Magnus","Stefanova, Antoaneta",2279,2560,2003.02.16,swiss,1/2-1/2,D13,9
2200,"Carlsen, Magnus","Jones, Owain",2834,2640,2018.01.21,,1-0,B76,8
2201,"Giri, Anish","Carlsen, Magnus",2764,2863,2020.09.25,,1-0,C53,2.6
2202,"Carlsen, Magnus","Kramnik, Vladimir",2832,2808,2017.06.29,tourn (blitz),1-0,A03,5
2203,"Melkumyan, Hrant","Carlsen, Magnus",2633,2837,2017.12.29,blitz,0-1,D13,10.1
2204,"Gausel, Einar J","Carlsen, Magnus",2520,2552,2004.05.22,,1/2-1/2,D85,4.1
2205,"Bohm, Hans","Carlsen, Magnus",2327,2826,2010.??.??,,0-1,A45,?
2206,"Lupulescu, Constantin","Carlsen, Magnus",2618,2857,2016.09.04,,1/2-1/2,D12,3.15
2207,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,0-1,D12,38
2208,"Amin, Bassem","Carlsen, Magnus",2683,2867,2019.05.11,blitz,1/2-1/2,,10.1
2209,"Carlsen, Magnus","Artemiev, Vladislav",2886,2783,2021.04.21,,1-0,,1.18
2210,"Giri, Anish","Carlsen, Magnus",2793,2853,2015.08.26,tourn,1/2-1/2,B33,4
2211,"So, Wesley","Carlsen, Magnus",2770,2863,2020.09.29,,0-1,B04,4.2
2212,"Carlsen, Magnus","Caruana, Fabiano",2863,2835,2020.06.14,,1-0,C42,3.10
2213,"Carlsen, Magnus","Tryggestad, Andreas Garberg",2872,2336,2019.11.03,,1-0,D04,2
2214,"Carlsen, Magnus","Dominguez Perez, Leinier",2776,2717,2009.01.28,tourn,1-0,D81,10
2215,"Radojicic, Aleksandar","Carlsen, Magnus",,2315,2003.05.29,,1/2-1/2,A30,2
2216,"Carlsen, Magnus","Grandelius, Nils",2876,2691,2020.04.02,blitz,1-0,A45,5.10
2217,"Carlsen, Magnus","Adams, Michael",2826,2734,2011.12.10,swiss,1-0,E21,7
2218,"Carlsen, Magnus","Wang, Hao",2872,2756,2019.12.27,rapid,1/2-1/2,D02,6.1
2219,"Carlsen, Magnus","Ivanchuk, Vassily",2770,2746,2009.06.07,k.o. (rapid),1/2-1/2,D36,2.2
2220,"Carlsen, Magnus","Curtin, Kelly",2844,,2016.01.12,,1-0,,1.4
2221,"Dominguez Perez, Leinier","Carlsen, Magnus",2786,2881,2021.02.06,rapid,0-1,,5.4
2222,"Nakamura, Hikaru","Carlsen, Magnus",2829,2881,2020.06.20,,1/2-1/2,,1.3
2223,"Carlsen, Magnus","Dominguez Perez, Leinier",2714,2683,2007.12.01,,1-0,B92,3.2
2224,"Carlsen, Magnus","Topalov, Veselin",2868,2793,2013.05.08,tourn,1/2-1/2,A30,1
2225,"Carlsen, Magnus","Mamedyarov, Shakhriyar",2847,2770,2021.04.03,,1-0,A00,?
2226,"Svidler, Peter","Carlsen, Magnus",2753,2881,2014.06.02,blitz,0-1,A10,5.5
2227,"Ostenstad, Berge","Carlsen, Magnus",2480,2673,2006.07.15,,1-0,A20,9
2228,"Karjakin, Sergey","Carlsen, Magnus",2769,2844,2016.01.24,tourn,1/2-1/2,C79,8
2229,"Carlsen, Magnus","Lie, Kjetil A",2552,2430,2004.05.23,,0-1,A45,5.1
2230,"Aronian, Levon","Carlsen, Magnus",2773,2863,2020.09.26,,1-0,B53,3.2
2231,"Giri, Anish","Carlsen, Magnus",2779,2875,2019.06.26,,0-1,,1.1
2232,"Carlsen, Magnus","Anand, Viswanathan",2775,2798,2008.08.03,,0-1,E06,2
2233,"Carlsen, Magnus","Grischuk, Alexander",2881,2792,2014.06.18,swiss (rapid),1-0,E81,14
2234,"Carlsen, Magnus","Nisipeanu, Liviu Dieter",2813,2672,2010.06.24,tourn,1/2-1/2,C63,9
2235,"Carlsen, Magnus","Aronian, Levon",2876,2780,2015.06.15,tourn (blitz),1/2-1/2,C36,5
2236,"Carlsen, Magnus","Kamsky, Gata",2714,2714,2007.12.09,k.o.,1/2-1/2,C45,6.1
2237,"Carlsen, Magnus","Firouzja, Alireza",2862,2749,2021.02.22,,1-0,B43,17
2238,"Petrosian, Tigran L","Carlsen, Magnus",2611,2851,2016.06.23,match (blitz),0-1,C68,12
2239,"Grigoriants, Sergey","Carlsen, Magnus",2540,2835,2018.12.29,swiss (blitz),1/2-1/2,D02,2
2240,"Firouzja, Alireza","Carlsen, Magnus",2754,2855,2021.09.07,,1/2-1/2,,1.1
2241,"Carlsen, Magnus","Ibrayev, Nurlan",,,2004.??.??,,1-0,E38,?
2242,"Maghsoodloo, Parham","Carlsen, Magnus",2596,2887,2020.11.02,,0-1,,3.3
2243,"Carlsen, Magnus","Vachier Lagrave, Maxime",2882,2778,2019.08.13,blitz,1-0,E60,1.1
2244,"Carlsen, Magnus","Kramnik, Vladimir",2855,2812,2016.06.20,tourn (blitz),1/2-1/2,C67,14
2245,"Bacrot, Etienne","Carlsen, Magnus",2708,2832,2017.06.24,tourn (rapid),0-1,B52,2
2246,"Nielsen, Peter Heine","Carlsen, Magnus",2651,2690,2007.01.04,match (rapid),0-1,A56,1
2247,"Carlsen, Magnus","Giri, Anish",2881,2731,2020.04.26,,1/2-1/2,,9.4
2248,"Anton Guijarro, David","Carlsen, Magnus",2679,2862,2021.01.17,,1/2-1/2,,2.1
2249,"Carlsen, Magnus","Aronian, Levon",2872,2775,2019.12.08,,1-0,B90,2.6
2250,"Anand, Viswanathan","Carlsen, Magnus",2798,2775,2008.08.03,match (rapid),1/2-1/2,B52,3
2251,"Carlsen, Magnus","Aronian, Levon",2838,2774,2017.04.16,tourn,1/2-1/2,C88,2
2252,"Carlsen, Magnus","Karjakin, Sergey",,,????.??.??,,1-0,,34.10
2253,"Carlsen, Magnus","Caruana, Fabiano",2835,2832,2018.11.28,match (rapid),1-0,A22,1
2254,"Carlsen, Magnus","Munninghoff, Alexander",,,2016.02.02,,1-0,A35,?
2255,"Yilmaz, Mine","Carlsen, Magnus",2630,2847,2021.04.03,,0-1,B00,?
2256,"Carlsen, Magnus","Gelfand, Boris",2872,2777,2014.01.29,,1/2-1/2,A48,2.3
2257,"Carlsen, Magnus","Grischuk, Alexander",2857,2754,2016.08.23,match (blitz),1-0,B90,14
2258,"Ding, Liren","Carlsen, Magnus",2813,2835,2019.01.12,tourn,1/2-1/2,A05,1
2259,"Mamedyarov, Shakhriyar","Carlsen, Magnus",2752,2714,2007.11.22,,0-1,A57,29
2260,"Carlsen, Magnus","Guseinov, Gadir",,,2015.10.11,rapid,1-0,A48,8
2261,"Tang, Andrew","Carlsen, Magnus",2538,2862,2021.02.22,,1/2-1/2,D25,24
2262,"Carlsen, Magnus","Aronian, Levon",2847,2781,2021.07.02,rapid,1/2-1/2,,18.1
2263,"Carlsen, Magnus","Shirov, Alexei",2770,2745,2009.05.16,tourn,1/2-1/2,D44,4
2264,"Carlsen, Magnus","Guseinov, Gadir",2832,2645,2017.10.04,k.o. (blitz),1-0,E91,1.8
2265,"Carlsen, Magnus","Giri, Anish",2864,2773,2022.04.24,,1-0,A29,3.2
2266,"Maghsoodloo, Parham","Carlsen, Magnus",2596,2887,2020.11.02,,1/2-1/2,,1.4
2267,"Naroditsky, Daniel","Carlsen, Magnus",2621,2863,2020.08.26,,0-1,C67,4.9
2268,"Rapport, Richard","Carlsen, Magnus",2747,2882,2019.08.10,rapid,0-1,A07,2.4
2269,"Naroditsky, Daniel","Carlsen, Magnus",2621,2863,2020.08.26,,1-0,B04,4.5
2270,"Carlsen, Magnus","Vachier Lagrave, Maxime",2832,2796,2017.06.25,tourn (rapid),0-1,B92,16
2271,"Anand, Viswanathan","Carlsen, Magnus",2798,2775,2008.09.06,tourn,1/2-1/2,C63,5
2272,"Carlsen, Magnus","Nielsen, Peter Heine",2690,2651,2007.01.04,match (rapid),1-0,B90,2
2273,"Aronian, Levon","Carlsen, Magnus",,,2016.12.26,rapid,1/2-1/2,A11,10.1
2274,"Maghsoodloo, Parham","Carlsen, Magnus",2596,2887,2020.11.02,,0-1,,3.9
2275,"So, Wesley","Carlsen, Magnus",2770,2862,2020.12.26,,1/2-1/2,E92,2.4
2276,"Wesley, George","Carlsen, Magnus",2760,2850,2015.12.26,,1/2-1/2,C97,6
2277,"Carlsen, Magnus","Cordova, Emilio",2857,2638,2016.09.10,,1-0,E18,8
2278,"Carlsen, Magnus","Kalinitschew, Sergey",2214,2487,2002.08.11,,1/2-1/2,E65,3
2279,"Carlsen, Magnus","Karjakin, Sergey",2840,2785,2016.12.29,swiss (blitz),0-1,A04,5.1
2280,"Esipenko, Andrey","Carlsen, Magnus",2716,2847,2021.07.27,,0-1,,44.1
2281,"Carlsen, Magnus","Anand, Viswanathan",,,2019.??.??,tourn,1-0,D37,1
2282,"Carlsen, Magnus","Aleksandrovich Kuzubov, Yuri",2250,2186,2002.11.23,,1-0,A45,10
2283,"Carlsen, Magnus","Krueger, Arthur",2837,,2017.11.09,,1-0,,1.5
2284,"Carlsen, Magnus","Aronian, Levon",2872,2812,2014.01.31,game (rapid),1/2-1/2,A29,2
2285,"Carlsen, Magnus","Duda, Jan Krzysztof",2847,2738,2021.09.01,rapid,1/2-1/2,,6.4
2286,"Carlsen, Magnus","Pelletier, Yannick",2675,2583,2006.07.30,swiss,1/2-1/2,B47,6
2287,"Carlsen, Magnus","Anand, Viswanathan",,,2013.??.??,swiss,1/2-1/2,,3
2288,"Carlsen, Magnus","Wulf, Constanze",2839,1661,2018.10.08,,1-0,,1.8
2289,"Carlsen, Magnus","Wesley, George",2843,2786,2018.05.27,,1-0,A07,3
2290,"Carlsen, Magnus","Shirov, Alexei",2821,2714,2011.07.19,,1-0,D48,2
2291,"So, Wesley","Carlsen, Magnus",2778,2843,2018.06.03,,1-0,D10,?
2292,"Morozevich, Alexander","Carlsen, Magnus",2731,2675,2006.07.31,,0-1,B30,7
2293,"Khademalsharieh, Sarasadat","Carlsen, Magnus",2494,2847,2021.04.19,,0-1,A43,1.9
2294,"Kryvoruchko, Yuriy","Carlsen, Magnus",2707,2881,2014.06.17,rapid,0-1,B51,8.5
2295,"Kovalev, Vitaly","Carlsen, Magnus",2661,2876,2019.10.13,,1/2-1/2,B52,4.7
2296,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1/2-1/2,B12,3.2
2297,"Carlsen, Magnus","Lie, Kjetil A",2673,2536,2006.07.10,,1-0,B35,3
2298,"Lie, Espen","Carlsen, Magnus",2260,2385,2003.07.09,,0-1,A36,6
2299,"Carlsen, Magnus","Aronian, Levon",2693,2759,2007.05.29,k.o.,1-0,A30,1.3
2300,"So, Wesley","Carlsen, Magnus",2754,2875,2019.07.06,,1/2-1/2,E34,10.1
2301,"Carlsen, Magnus","Nakamura, Hikaru",2832,2786,2018.01.03,k.o. (blitz),1-0,B52,4.26
2302,"Ding, Liren","Carlsen, Magnus",2799,2847,2021.07.04,rapid,1/2-1/2,,32.2
2303,"Nakamura, Hikaru","Carlsen, Magnus",2759,2835,2012.01.25,tourn,1/2-1/2,D15,10
2304,"Carlsen, Magnus","Nataf, Igor Alexandre",2484,2569,2004.??.??,,0-1,B30,4
2305,"So, Wesley","Carlsen, Magnus",2770,2855,2016.06.17,tourn (rapid),1/2-1/2,B90,1
2306,"Anand, Viswanathan","Carlsen, Magnus",2804,2802,2010.12.10,,1-0,C95,3
2307,"Carlsen, Magnus","Bortnyk, Olexandr",2847,2598,2021.06.23,k.o.,1-0,A41,2.2
2308,"Carlsen, Magnus","Nakamura, Hikaru",2847,2736,2021.05.25,,1/2-1/2,,11.8
2309,"Carlsen, Magnus","So, Wesley",2832,2815,2017.11.18,k.o. (blitz),1-0,D04,3.8
2310,"Carlsen, Magnus","Grandelius, Nils",2876,2691,2020.04.02,blitz,1-0,A04,5.6
2311,"Vachier Lagrave, Maxime","Carlsen, Magnus",2822,2886,2020.12.11,,1-0,,1.6
2312,"Ivanchuk, Vasyl","Carlsen, Magnus",2678,2863,2020.07.25,,1/2-1/2,D37,5.4
2313,"Firouzja, Alireza","Carlsen, Magnus",2749,2862,2021.02.22,,0-1,A42,28
2314,"Carlsen, Magnus","Hansen, Eric",2854,2669,2022.03.19,,0-1,,3
2315,"Guseinov, Gadir","Carlsen, Magnus",2645,2832,2017.10.04,k.o. (blitz),0-1,B06,1.23
2316,"Carlsen, Magnus","Kamsky, Gata",,,2013.09.09,,1-0,D15,1
2317,"Carlsen, Magnus","Nieto De La Cruz, Julio",2765,1857,2008.05.24,simul,1-0,A57,?
2318,"Nepomniachtchi, Ian","Carlsen, Magnus",2789,2847,2021.03.14,,0-1,B33,8.3
2319,"Adhiban, Baskaran","Carlsen, Magnus",2655,2834,2018.01.14,tourn,0-1,C47,2
2320,"Ding, Liren","Carlsen, Magnus",2791,2863,2020.07.26,,1/2-1/2,A05,6.1
2321,"Anton Guijarro, David","Carlsen, Magnus",2667,2881,2020.12.27,,1/2-1/2,,6.6
2322,"Salem, A.R. Saleh","Carlsen, Magnus",2675,2872,2019.12.29,blitz,0-1,D35,3.2
2323,"Carlsen, Magnus","Nepomniachtchi, Ian",2863,2784,2020.08.03,,1/2-1/2,D79,2.14
2324,"Carlsen, Magnus","Manfay, Mate",2862,2214,2014.12.14,simul (rapid),1-0,C04,1
2325,"Carlsen, Magnus","Nakamura, Hikaru",2863,2736,2020.08.14,,1/2-1/2,A28,2.14
2326,"Carlsen, Magnus","Pichot, Alan",2847,2630,2021.03.15,,1-0,B47,11.5
2327,"Pantsulaia, Levan","Carlsen, Magnus",2607,2840,2016.12.26,rapid,1-0,A07,2.1
2328,"Carlsen, Magnus","Anand, Viswanathan",2815,2817,2011.03.22,,0-1,B23,9
2329,"Carlsen, Magnus","Vitiugov, Nikita",,,2018.04.08,,1/2-1/2,C77,8
2330,"Topalov, Veselin","Carlsen, Magnus",2780,2733,2008.01.19,,1/2-1/2,C88,7
2331,"Caruana, Fabiano","Carlsen, Magnus",2832,2835,2018.11.15,match (rapid),1/2-1/2,B31,5
2332,"Carlsen, Magnus","Vachier Lagrave, Maxime",2875,2779,2019.07.07,,1-0,D85,11.1
2333,"Aronian, Levon","Carlsen, Magnus",2759,2693,2007.06.02,k.o.,1/2-1/2,D17,1.6
2334,"Carlsen, Magnus","Vallejo Pons, Francisco",2823,2716,2011.10.08,tourn,1-0,D12,8
2335,"Grischuk, Alexander","Carlsen, Magnus",2784,2881,2021.02.07,rapid,1/2-1/2,,7.5
2336,"Egeli, Per Ove","Carlsen, Magnus",2298,2552,2004.05.19,,0-1,A36,1
2337,"Carlsen, Magnus","Gandolfi, Edson Luis",,,2014.03.??,tourn (rapid),1-0,C78,1
2338,"Carlsen, Magnus","Rustad, Bjorn",2869,,2019.05.22,,1-0,,1.14
2339,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2021.03.19,,1/2-1/2,,17.1
2340,"Firouzja, Alireza","Carlsen, Magnus",2728,2863,2020.04.15,blitz,1/2-1/2,,130.1
2341,"Carlsen, Magnus","Tang, Andrew",2862,2538,2021.02.22,,0-1,C45,49
2342,"Carlsen, Magnus","Harikrishna, Pentala",2528,2645,2005.09.15,,1/2-1/2,C91,1.2
2343,"Carlsen, Magnus","Artemiev, Vladislav",2862,2708,2020.12.03,,1/2-1/2,D94,2.21
2344,"Carlsen, Magnus","Macpherson, Duncan",2844,,2016.01.12,,1-0,,1.7
2345,"Gabrielsen, Stig","Carlsen, Magnus",2280,2084,2001.08.04,,0-1,D37,1
2346,"Carlsen, Magnus","Aronian, Levon",2877,2805,2014.09.05,tourn,1/2-1/2,D56,9
2347,"Tkachiev, Vladislav","Carlsen, Magnus",2642,2801,2009.11.16,,0-1,D20,11
2348,"Kunte, Abhijit","Carlsen, Magnus",2491,2838,2017.03.01,,0-1,D02,1
2349,"Carlsen, Magnus","Scheerer, Christoph",2214,2384,2002.08.16,,1/2-1/2,D02,9
2350,"Grandelius, Nils","Carlsen, Magnus",2691,2876,2020.04.02,blitz,0-1,A15,5.7
2351,"Carlsen, Magnus","Papa, Severin",2567,2397,2004.09.17,,1-0,C65,2.1
2352,"Carlsen, Magnus","Giri, Anish",2851,2790,2016.04.24,tourn,1/2-1/2,C77,5
2353,"Topalov, Veselin","Carlsen, Magnus",2761,2855,2016.06.10,tourn (rapid),0-1,C77,6
2354,"Carlsen, Magnus","Radjabov, Teimour",2786,2751,2008.10.28,,1-0,C41,6
