,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
1634,"Caruana, Fabiano","Giri, Anish",2804,2782,2016.06.19,tourn (blitz),1-0,A12,1
1635,"Jobava, Baadur","Caruana, Fabiano",2727,2820,2015.01.21,,0-1,A45,10
1636,"Caruana, Fabiano","Wesley, George",2804,2786,2018.06.07,,1-0,C65,9
1637,"Caruana, Fabiano","Aronian, Levon",2822,2767,2018.07.24,,0-1,D02,1.3
1638,"Caruana, Fabiano","Anand, Viswanathan",2811,2797,2015.02.13,match (rapid),1/2-1/2,C27,3
1639,"Caruana, Fabiano","Vallejo Diaz, Javier",2409,2182,2006.03.07,tourn,1-0,B01,4
1640,"Ding, Liren","Caruana, Fabiano",2805,2818,2019.08.13,blitz,1-0,A25,9.5
1641,"Caruana, Fabiano","Wesley, George",2820,2762,2015.01.13,,1/2-1/2,C84,4
1642,"Morozevich, Alexander","Caruana, Fabiano",2694,2711,2011.07.28,swiss,0-1,D43,9
1643,"Duda, Jan Krzysztof","Caruana, Fabiano",2743,2823,2020.11.15,schev,1-0,C53,1.22
1644,"Grischuk, Alexander","Caruana, Fabiano",2761,2808,2017.06.23,tourn (rapid),1-0,C11,7
1645,"Caruana, Fabiano","Carlsen, Magnus",2835,2863,2020.06.14,,1-0,B30,3.11
1646,"Gareev, Timur","Caruana, Fabiano",2557,2828,2019.03.27,,0-1,D27,7
1647,"Kramnik, Vladimir","Caruana, Fabiano",2808,2808,2017.06.05,tourn (blitz),0-1,C01,3
1648,"Caruana, Fabiano","Gelfand, Boris",2757,2740,2013.02.22,,1/2-1/2,B30,5.1
1649,"Carlsen, Magnus","Caruana, Fabiano",2835,2832,2018.11.16,match (rapid),1/2-1/2,C42,6
1650,"Perez, Maximiliano","Caruana, Fabiano",2417,2822,2020.02.10,,0-1,B13,6
1651,"Karjakin, Sergey","Caruana, Fabiano",2763,2784,2018.03.24,tourn,1-0,C42,12
1652,"Duda, Jan Krzysztof","Caruana, Fabiano",2799,2711,2020.11.15,match,1-0,,3.6
1653,"Caruana, Fabiano","Karjakin, Sergey",2792,2743,2021.12.20,rapid,1/2-1/2,A28,5.3
1654,"Caruana, Fabiano","Anand, Viswanathan",2804,2770,2016.06.19,tourn (blitz),1-0,A01,9.1
1655,"Ponomariov, Ruslan","Caruana, Fabiano",2744,2709,2010.11.18,tourn (blitz),1/2-1/2,A45,33
1656,"Grischuk, Alexander","Caruana, Fabiano",2782,2799,2017.11.10,match (rapid),1/2-1/2,D20,4.2
1657,"Alekseev, Evgeny A","Caruana, Fabiano",2700,2680,2010.04.07,team-tourn,1/2-1/2,A28,6
1658,"Caruana, Fabiano","Nakamura, Hikaru",2802,2786,2017.11.02,k.o. (blitz),1/2-1/2,D02,2.15
1659,"Caruana, Fabiano","Sadhwani, Raunak",2792,2616,2021.12.30,blitz,1/2-1/2,C50,18.31
1660,"Caruana, Fabiano","Firouzja, Alireza",2835,2728,2020.04.24,,1-0,D12,4.2
1661,"Caruana, Fabiano","Aronian, Levon",2773,2816,2012.10.12,tourn,1-0,C88,9
1662,"Banikas, Hristos","Caruana, Fabiano",2633,2782,2013.11.17,team-swiss,1/2-1/2,A88,9.17
1663,"Nakamura, Hikaru","Caruana, Fabiano",2750,2781,2022.03.13,rapid,1-0,A06,2.3
1664,"Caruana, Fabiano","Bologan, Victor",2791,2661,2014.06.16,swiss (rapid),1-0,B06,3
1665,"Sutovsky, Emil","Caruana, Fabiano",2683,2799,2017.09.28,swiss,1/2-1/2,B19,6
1666,"Caruana, Fabiano","Wesley, George",2819,2763,2019.11.09,,0-1,D40,3
1667,"Caruana, Fabiano","Svidler, Peter",2800,2701,2021.09.08,,1-0,,?
1668,"So, Wesley","Caruana, Fabiano",2741,2773,2020.06.12,,0-1,,12.1
1669,"Caruana, Fabiano","Nakamura, Hikaru",2832,2746,2018.12.11,k.o.,1/2-1/2,D37,1.1
1670,"So, Wesley","Caruana, Fabiano",2760,2822,2019.11.10,blitz,1-0,A06,12.1
1671,"Caruana, Fabiano","Kasimdzhanov, Rustam",,,2012.12.03,swiss,1/2-1/2,,10.3
1672,"Carlsen, Magnus","Caruana, Fabiano",2863,2835,2020.06.14,,1-0,C42,3.10
1673,"Anand, Viswanathan","Caruana, Fabiano",2762,2794,2016.03.13,,1/2-1/2,C65,3.3
1674,"Godena, Michele","Caruana, Fabiano",2522,2474,2006.12.03,match (rapid),1/2-1/2,C05,3
1675,"Aronian, Levon","Caruana, Fabiano",2777,2811,2015.02.17,match (rapid),1/2-1/2,D56,4
1676,"So, Wesley","Caruana, Fabiano",2776,2818,2019.08.21,,1/2-1/2,A20,5.1
1677,"Caruana, Fabiano","Aronian, Levon",2782,2812,2014.02.03,game (rapid),1-0,C89,5
1678,"Caruana, Fabiano","Andreikin, Dmitry",2709,2683,2010.11.16,,1-0,B43,1.4
1679,"Caruana, Fabiano","Weetik, Vjacheslav",2781,2423,2022.03.08,,0-1,A48,3
1680,"Caruana, Fabiano","Nepomniachtchi, Ian",2819,2775,2019.07.28,blitz,0-1,,6.2
1681,"So, Wesley","Caruana, Fabiano",2778,2816,2018.06.20,rapid,1-0,A45,?
1682,"Caruana, Fabiano","Chirila, Robert Ioan",2816,,2019.05.02,swiss (rapid),1-0,B33,3
1683,"Nakamura, Hikaru","Caruana, Fabiano",2741,2709,2010.11.16,,1-0,A03,4.9
1684,"Caruana, Fabiano","Chambers, Ezra Paul",,,2019.??.??,blitz,1-0,,1
1685,"Caruana, Fabiano","Anand, Viswanathan",2791,2785,2014.06.19,swiss (blitz),1/2-1/2,A07,7
1686,"Caruana, Fabiano","Jia, Jingqu",2137,,2003.10.24,,1-0,B53,2
1687,"Caruana, Fabiano","Hou, Yifan",2787,2673,2016.01.21,tourn,1/2-1/2,C42,5
1688,"Caruana, Fabiano","Karjakin, Sergey",2822,2782,2018.06.02,tourn,1-0,A28,5
1689,"Caruana, Fabiano","Sadowski, Julian",2767,2552,2012.03.23,swiss,1/2-1/2,E06,4
1690,"Carlsen, Magnus","Caruana, Fabiano",2835,2832,2018.11.28,match (rapid),1-0,A22,1
1691,"Mogranzini, Roberto","Caruana, Fabiano",2469,2727,2011.12.09,tourn,0-1,A37,9
1692,"Adams, Michael","Caruana, Fabiano",2748,2823,2016.12.16,,1/2-1/2,A37,7
1693,"Caruana, Fabiano","Nepomniachtchi, Ian",2820,2792,2021.05.26,,1/2-1/2,,2.1
1694,"Radjabov, Teimour","Caruana, Fabiano",2744,2709,2010.11.18,tourn (blitz),1-0,D23,29
1695,"Caruana, Fabiano","Hou, Yifan",2802,2652,2017.08.24,k.o. (blitz),0-1,B23,1.11
1696,"Hansen, Eric","Caruana, Fabiano",2606,2842,2020.02.03,,1/2-1/2,C77,5
1697,"So, Wesley","Caruana, Fabiano",2780,2822,2018.08.27,,1/2-1/2,C42,?
1698,"Caruana, Fabiano","Hug, Werner",2675,2463,2010.08.29,team-tourn,1-0,C10,7.2
1699,"Nakamura, Hikaru","Caruana, Fabiano",2829,2773,2020.05.01,,0-1,,4.1
1700,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2808,2736,2015.09.21,,1/2-1/2,C80,4
1701,"Artemiev, Victor","Caruana, Fabiano",2731,2822,2019.11.09,blitz,1/2-1/2,D00,2.4
1702,"Caruana, Fabiano","Pavasovic, Dusko",2649,2607,2009.05.15,team-tourn,1/2-1/2,D30,7
1703,"Gelfand, Boris","Caruana, Fabiano",2755,2670,2009.07.19,,1/2-1/2,E32,1
1704,"Caruana, Fabiano","So, Wesley",2819,2754,2019.06.08,,1/2-1/2,,7.3
1705,"Stripunsky, Alexander","Caruana, Fabiano",2597,2474,2006.12.28,,1/2-1/2,B40,3
1706,"Tiviakov, Sergei","Caruana, Fabiano",2648,2549,2007.09.04,swiss,1-0,C07,5
1707,"Caruana, Fabiano","Sargissian, Gabriel",2598,2676,2008.04.09,tourn,0-1,C89,5
1708,"Caruana, Fabiano","Locci, Damiano",2523,2008,2007.05.23,swiss,1-0,C75,5
1709,"Caruana, Fabiano","Aronian, Levon",2822,2767,2018.08.14,tourn (rapid),1/2-1/2,A26,2
1710,"Karjakin, Sergey","Caruana, Fabiano",,,2016.03.28,swiss,1-0,,14
1711,"Van Wely, Loek","Caruana, Fabiano",2679,2781,2013.01.26,,1-0,D11,12
1712,"Caruana, Fabiano","Grischuk, Alexander",2835,2777,2020.05.15,,0-1,C65,1.21
1713,"Caruana, Fabiano","So, W.",2791,2772,2021.12.09,,1/2-1/2,C65,2.16
1714,"Anand, Viswanathan","Caruana, Fabiano",2786,2774,2013.06.13,,0-1,C88,1
1715,"Caruana, Fabiano","Villavicencio Martinez, Adalbert",2444,2379,2006.07.15,tourn,1-0,B96,8.16
1716,"Iermito, Sebastian","Caruana, Fabiano",,2026,2002.05.28,swiss,0-1,C60,6
1717,"Caruana, Fabiano","Shytaj, Luca",2640,2472,2008.12.11,tourn,1-0,B38,8
1718,"Caruana, Fabiano","Bacrot, Etienne",2820,2678,2021.06.20,blitz,0-1,,8.5
1719,"Harikrishna, Pentala","Caruana, Fabiano",2726,2828,2019.02.24,match (blitz),0-1,D37,19.1
1720,"Kasaun, Henry","Caruana, Fabiano",,2040,2002.10.08,swiss (rapid),0-1,C60,3
1721,"Caruana, Fabiano","Tariq, A.",2792,2660,2022.02.27,rapid,1-0,D05,1
1722,"Caruana, Fabiano","Nepomniachtchi, Ian",2421,2506,2006.05.11,,1/2-1/2,C03,3
1723,"Caruana, Fabiano","Zaragatski, Ilja",2549,2480,2007.08.07,swiss,1-0,C04,5
1724,"Nakamura, Hikaru","Caruana, Fabiano",2814,2808,2015.08.25,tourn,1/2-1/2,D81,3
1725,"Caruana, Fabiano","Bortnyk, Olexandr",2781,2604,2022.03.19,rapid,0-1,B03,3
1726,"Grischuk, Alexander","Caruana, Fabiano",2780,2803,2015.05.20,tourn,0-1,D53,6
1727,"Ehlvest, Jaan","Caruana, Fabiano",2597,2474,2006.12.29,,1/2-1/2,E10,6
1728,"Matlakov, Maxim","Caruana, Fabiano",2674,2781,2022.04.12,,1-0,B40,9
1729,"Zherebukh, Yaroslav","Caruana, Fabiano",2640,2804,2018.04.28,,0-1,A07,10
1730,"Caruana, Fabiano","Sturt, Raven",2828,2429,2019.03.19,team-k.o.,1-0,C77,1
1731,"Brunello, Sabino","Caruana, Fabiano",2575,2727,2011.12.01,tourn,1/2-1/2,A59,2
1732,"Vachier Lagrave, Maxime","Caruana, Fabiano",2779,2822,2018.08.15,tourn (rapid),1-0,C77,15
1733,"Grischuk, Arina","Caruana, Fabiano",2742,2781,2022.04.16,rapid,0-1,E24,5
1734,"Nakamura, Hikaru","Caruana, Fabiano",2736,2835,2020.07.07,,1/2-1/2,C67,9
1735,"Caruana, Fabiano","Meier, Georg",2757,2640,2013.02.07,tourn,1-0,C10,1
1736,"Topalov, Veselin","Caruana, Fabiano",2772,2801,2014.08.27,tourn,0-1,A34,1
1737,"Aronian, Levon","Caruana, Fabiano",2801,2709,2010.11.17,,1-0,D18,17.6
1738,"Caruana, Fabiano","Van Wely, Loek",2675,2641,2010.01.27,tourn,1/2-1/2,B85,10
1739,"Caruana, Fabiano","Tari, Aryan",2828,2633,2020.10.16,,1-0,,20.3
1740,"Caruana, Fabiano","Karjakin, Sergey",2709,2760,2010.11.16,tourn (blitz),0-1,D10,8
1741,"Perez Gonzalez, Jose Manuel","Caruana, Fabiano",2262,2409,2006.03.16,tourn,1-0,C02,10
1742,"Soto Vega, Jorge","Caruana, Fabiano",2363,2835,2020.07.07,,0-1,C51,1
1743,"Iotov, Valentin Dimitrov","Caruana, Fabiano",2531,2620,2008.04.29,swiss,1/2-1/2,D43,8
1744,"Grischuk, Alexander","Caruana, Fabiano",2766,2822,2018.08.11,tourn (rapid),0-1,A06,1
1745,"Caruana, Fabiano","Gelfand, Boris",2670,2755,2009.07.25,,1/2-1/2,C42,6
1746,"Caruana, Fabiano","So, Wesley",2800,2778,2021.10.19,,0-1,A28,1
1747,"Caruana, Fabiano","Saric, Ivan",2842,2646,2020.02.03,,1-0,B90,5
1748,"Salik, Serkan","Caruana, Fabiano",1986,2835,2020.07.14,,0-1,A50,1
1749,"Rustemov, Alexander","Caruana, Fabiano",2525,2792,2022.02.08,,1-0,D45,7
1750,"Caruana, Fabiano","Maghsoodloo, Parham",2781,2699,2022.04.02,rapid,0-1,D36,1
1751,"Caruana, Fabiano","Chigaev, Maksim",2800,2639,2021.10.27,,0-1,,1
1752,"Caruana, Fabiano","Dubov, Daniil",2792,2720,2022.02.27,rapid,1-0,D15,1.1
1753,"Asadli, Vugar","Caruana, Fabiano",2579,2792,2021.12.23,blitz,0-1,B90,8.4
1754,"Caruana, Fabiano","Carlsen, Magnus",2832,2835,2018.11.15,match (rapid),1/2-1/2,B31,5
1755,"Fodor, Tamas Jr","Caruana, Fabiano",2063,,2001.10.26,,1-0,D01,6
1756,"Naroditsky, Daniel","Caruana, Fabiano",2616,2828,2019.02.20,team-swiss (rapid),1/2-1/2,C42,7
1757,"Kryvoruchko, Yuriy","Caruana, Fabiano",2666,2767,2012.03.31,swiss,1-0,C78,11
1758,"Caruana, Fabiano","Torma, Robert",2255,2227,2005.06.13,tourn,1/2-1/2,B50,10
1759,"Caruana, Fabiano","Aronian, Levon",2791,2815,2014.06.02,blitz,1/2-1/2,C65,2.2
1760,"Aronian, Levon","Caruana, Fabiano",2772,2822,2019.11.09,blitz,1/2-1/2,C58,9.3
1761,"Firouzja, Alireza","Caruana, Fabiano",2728,2828,2020.10.07,,1/2-1/2,,5.3
1762,"Kramnik, Vladimir","Caruana, Fabiano",2777,2789,2014.07.18,tourn,1/2-1/2,D73,5
1763,"Adams And Ali Mortazav, Mickey","Caruana, Fabiano",2745,2839,2014.12.10,,1-0,,1.2
1764,"Caruana, Fabiano","Aronian, Levon",2811,2777,2015.02.13,blitz,1/2-1/2,C65,4.3
1765,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,1-0,A00,1.13
1766,"Caruana, Fabiano","Kasimdzhanov, Rustam",2772,2709,2013.04.23,tourn,1-0,D31,5
1767,"Sarana, Alexey","Caruana, Fabiano",2685,2792,2022.02.27,rapid,0-1,D31,6
1768,"Caruana, Fabiano","Checa, Nicolas",2828,2506,2019.03.21,team-k.o.,1-0,C01,1
1769,"Caruana, Fabiano","Aronian, Levon",2819,2763,2019.04.29,tourn,1/2-1/2,C89,9
1770,"Caruana, Fabiano","Van Wely, Loek",2782,2672,2014.01.17,tourn,1-0,B33,5
1771,"Caruana, Fabiano","Karpov, Anatoly",2640,2651,2008.10.29,k.o. (rapid),1/2-1/2,C92,1.4
1772,"Vachier Lagrave, Maxime","Caruana, Fabiano",2775,2819,2019.07.31,blitz,1-0,,12.2
1773,"Nepomniachtchi, Ian","Caruana, Fabiano",2720,2709,2010.11.17,tourn (blitz),1-0,B54,22
1774,"Borisek, Jure","Caruana, Fabiano",2506,2549,2007.09.07,swiss,0-1,B41,8
1775,"Carlsen, Magnus","Caruana, Fabiano",2863,2828,2020.10.08,,1-0,E32,4.1
1776,"Ponkratov, Pavel","Caruana, Fabiano",2641,2792,2022.02.27,rapid,0-1,C44,3
1777,"Carlsen, Magnus","Caruana, Fabiano",2872,2782,2014.01.29,tourn (blitz),0-1,B42,1
1778,"Caruana, Fabiano","Shankland, Samuel L",2795,2656,2016.04.15,,1-0,,2.1
1779,"Novikov, Stanislav","Caruana, Fabiano",2552,2680,2010.04.10,team-tourn,1/2-1/2,A21,9
1780,"Sebag, Marie","Caruana, Fabiano",2533,2640,2008.10.27,tourn (rapid),0-1,B66,4
1781,"Xiong, Jeffery","Caruana, Fabiano",2685,2781,2022.04.12,,1-0,C53,11
1782,"Caruana, Fabiano","Sarana, Alexey",2781,2685,2022.03.29,,0-1,A45,7
1783,"Caruana, Fabiano","Nakamura, Hikaru",2823,2779,2016.11.10,tourn,1/2-1/2,C65,2
1784,"Vachier Lagrave, Maxime","Caruana, Fabiano",2722,2711,2011.07.25,,1/2-1/2,A30,6
1785,"Caruana, Fabiano","Kramnik, Vladimir",2770,2801,2012.06.17,tourn,1-0,C45,8
1786,"Caruana, Fabiano","Aronian, Levon",2822,2767,2018.07.24,,0-1,C44,1.25
1787,"Indjic, Aleksandar","Caruana, Fabiano",2604,2792,2022.02.08,,0-1,A41,10
1788,"Yu, Yangyi","Caruana, Fabiano",2738,2819,2019.06.09,,1-0,B30,5.3
1789,"Caruana, Fabiano","Topalov, Veselin",2772,2771,2013.04.29,tourn,0-1,B90,10
1790,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2822,2772,2019.11.08,rapid,0-1,C53,8.4
1791,"Sevian, Samuel","Caruana, Fabiano",2647,2828,2019.02.12,team-swiss (rapid),0-1,A62,6
1792,"Caruana, Fabiano","Morozevich, Alexander",2670,2751,2009.07.23,tourn,1-0,D87,4
1793,"Akobian, Varuzhan","Caruana, Fabiano",2662,2799,2017.10.01,swiss,0-1,E61,9
1794,"Caruana, Fabiano","Nogerbek, Kazybek",2781,2408,2022.04.12,,1/2-1/2,C90,8
1795,"Grischuk, Alexander","Caruana, Fabiano",2782,2799,2017.11.11,match (blitz),1/2-1/2,E01,8.2
1796,"Caruana, Fabiano","Wesley, George",2817,2822,2017.06.25,,1-0,A18,14
1797,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2767,2792,2021.12.21,rapid,1/2-1/2,E62,7.2
1798,"Aronian, Levon","Caruana, Fabiano",2757,2640,2008.11.13,,1-0,D44,1
1799,"Caruana, Fabiano","Nakamura, Hikaru",2811,2776,2015.02.14,,0-1,B90,1
1800,"So, Wesley","Caruana, Fabiano",2770,2835,2020.05.29,,1-0,C53,2.10
1801,"Caruana, Fabiano","Firouzja, Alireza",2835,2728,2020.07.07,,1-0,B13,10
1802,"Caruana, Fabiano","adhiban, b",2811,2655,2018.01.23,tourn,1/2-1/2,E71,9.7
1803,"Grischuk, Alexander","Caruana, Fabiano",2777,2822,2020.02.03,,1-0,A07,5
1804,"Caruana, Fabiano","Anand, Viswanathan",2805,2786,2017.06.12,tourn,0-1,A21,6
1805,"Caruana, Fabiano","Kravtsiv, Martyn",2792,2598,2022.02.01,,1-0,A06,9
1806,"Caruana, Fabiano","Contin, Daniel",2594,2318,2007.11.28,tourn,1-0,C18,6
1807,"Cruz, Cristhian","Caruana, Fabiano",2531,2662,2009.09.17,team-tourn,1/2-1/2,A58,2
1808,"Caruana, Fabiano","Petrosyan, Movses",2835,2607,2020.07.21,,1-0,C65,5
1809,"Carlsen, Magnus","Caruana, Fabiano",2863,2835,2020.06.14,,1-0,A22,3.12
1810,"Caruana, Fabiano","Wesley, George",2823,2794,2016.12.17,,1/2-1/2,C65,8
1811,"Caruana, Fabiano","Ivanchuk, Vassily",2786,2763,2012.11.12,tourn,1/2-1/2,B90,5
1812,"Caruana, Fabiano","Grischuk, Alexander",2799,2782,2017.11.11,match (blitz),0-1,C65,1.2
1813,"Caruana, Fabiano","Vachier Lagrave, Maxime",2816,2789,2018.06.24,tourn (rapid),1/2-1/2,A45,11
1814,"Mamedyarov, Shakhriyar","Caruana, Fabiano",2809,2784,2018.03.22,tourn,1/2-1/2,E04,10
1815,"Vachier Lagrave, Maxime","Caruana, Fabiano",2788,2795,2016.05.10,match (blitz),0-1,D57,2
1816,"Vachier Lagrave, Maxime","Caruana, Fabiano",2789,2784,2018.04.07,tourn,0-1,A29,7
1817,"Caruana, Fabiano","Ponomariov, Ruslan",2789,2723,2014.07.13,tourn,1-0,C42,2
1818,"Caruana, Fabiano","Nakamura, Hikaru",2804,2787,2016.06.19,tourn (blitz),1/2-1/2,A13,3
1819,"Caruana, Fabiano","Nakamura, Hikaru",2816,2769,2018.06.13,blitz,1-0,C65,4
1820,"Caruana, Fabiano","Duda, Jan Krzysztof",2828,2757,2020.10.06,,1-0,D10,2.2
1821,"Caruana, Fabiano","Elias, Leonardo",2549,2122,2007.09.01,swiss,1-0,B47,1
1822,"Van Wely, Loek","Caruana, Fabiano",2677,2697,2010.08.18,schev,1-0,A20,6
1823,"Caruana, Fabiano","Godena, Michele",2640,2517,2008.12.14,,1/2-1/2,B75,11
1824,"Genocchio, Daniele","Caruana, Fabiano",2433,2709,2010.11.25,tourn,1/2-1/2,B21,3
1825,"Caruana, Fabiano","Shimanov, Aleksandr",2828,2613,2019.03.26,team-k.o.,1-0,B12,2
1826,"Le, Quang Liem","Caruana, Fabiano",2713,2822,2019.11.10,blitz,1-0,B47,17.5
1827,"Caruana, Fabiano","Cheparinov, Ivan",2409,2625,2006.04.02,,1/2-1/2,C18,4
1828,"Caruana, Fabiano","Harikrishna, Pentala",2828,2726,2019.02.23,match (blitz),1-0,B02,4.1
1829,"Caruana, Fabiano","Ding, Liren",2807,2755,2016.08.12,,1/2-1/2,C92,7.5
1830,"Kasimdzhanov, Rustam","Caruana, Fabiano",2683,2549,2007.08.11,,1/2-1/2,C18,9
1831,"Nakamura, Hikaru","Caruana, Fabiano",2793,2787,2015.11.15,match (blitz),1/2-1/2,A07,7
1832,"So, Wesley","Caruana, Fabiano",,,2018.08.27,,*,D37,9
1833,"Caruana, Fabiano","Kotanjian, Tigran",2598,2545,2008.02.20,swiss,0-1,B80,7
1834,"Grischuk, Alexander","Caruana, Fabiano",2781,2805,2015.06.24,,1/2-1/2,A49,8.1
1835,"Caruana, Fabiano","Najer, Evgeniy",2807,2706,2017.09.09,,1/2-1/2,C83,3
1836,"Nakamura, Hikaru","Caruana, Fabiano",2779,2823,2016.11.13,,1-0,D37,5
1837,"Leko, Peter","Caruana, Fabiano",2737,2789,2014.07.20,tourn,1/2-1/2,C67,7
1838,"Nguyen, Ngoc Truong Son","Caruana, Fabiano",2617,2697,2010.07.29,k.o. (rapid),0-1,D02,2.2
1839,"Le, Quang Liem","Caruana, Fabiano",2739,2807,2017.08.14,tourn,1-0,D20,1
1840,"Borgo, Giulio","Caruana, Fabiano",2440,2594,2007.11.25,tourn,0-1,A13,3
1841,"Caruana, Fabiano","Quang Liem, Le",2835,2709,2020.09.25,,0-1,C67,2.9
1842,"Caruana, Fabiano","Nakamura, Hikaru",2819,2754,2019.06.26,,1-0,,1.2
1843,"Aronian, Levon","Caruana, Fabiano",2765,2808,2015.08.23,tourn,1-0,D37,1
1844,"Dubov, Daniil","Caruana, Fabiano",2700,2819,2019.08.01,blitz,0-1,E10,17
1845,"Vachier Lagrave, Maxime","Caruana, Fabiano",2765,2802,2015.04.20,tourn,1/2-1/2,D85,4
1846,"Caruana, Fabiano","Giri, Anish",2770,2693,2012.05.09,tourn,1-0,C65,1
1847,"Caruana, Fabiano","Nepomniachtchi, Ian",2818,2774,2019.08.18,,1/2-1/2,B90,2.2
1848,"Caruana, Fabiano","Kozak, Adam",2781,2535,2022.04.19,,1-0,E28,11
1849,"Caruana, Fabiano","Jones, Glynn",2792,2671,2022.03.01,,1-0,E71,9
1850,"Xiong, Jeffery","Caruana, Fabiano",2710,2806,2021.08.15,blitz,1/2-1/2,,22.5
1851,"Harikrishna, Pentala","Caruana, Fabiano",2726,2828,2019.02.22,match (rapid),1/2-1/2,A13,11.1
1852,"Tiviakov, Sergei","Caruana, Fabiano",2643,2594,2007.10.28,team-tourn,1/2-1/2,B43,1.1
1853,"Caruana, Fabiano","Bean, Chester",,,1999.??.??,,1-0,D31,?
1854,"Moreno Ruiz, Javier","Caruana, Fabiano",2503,2381,2005.08.24,,1/2-1/2,D03,5
1855,"So, W.","Caruana, Fabiano",2772,2791,2021.12.09,,1/2-1/2,B30,2.19
1856,"Aronian, Levon","Caruana, Fabiano",2794,2784,2018.03.18,tourn,0-1,D39,7
1857,"Sheng, Joshua","Caruana, Fabiano",2425,2796,2015.10.09,swiss,1-0,B42,4
1858,"Li, Ruifeng","Caruana, Fabiano",2446,2796,2015.10.08,swiss,1/2-1/2,C52,2.2
1859,"Carlsen, Magnus","Caruana, Fabiano",2835,2770,2012.06.10,swiss,1/2-1/2,,?
1860,"Nakamura, Hikaru","Caruana, Fabiano",2786,2802,2017.11.02,k.o. (blitz),1-0,D04,2.4
1861,"Bakalchuk, Johnatan","Caruana, Fabiano",2448,2835,2020.08.04,,1-0,A45,6
1862,"Caruana, Fabiano","Palac, Mladen",2767,2593,2012.04.27,team-swiss,1/2-1/2,E46,1
1863,"Caruana, Fabiano","Mamedov, Rauf",2792,2656,2021.12.19,rapid,1-0,C41,2.2
1864,"Pap, Misa","Caruana, Fabiano",2469,2646,2009.03.11,swiss,0-1,C01,6
1865,"Pavasovic, Dusko","Caruana, Fabiano",2579,2680,2010.04.29,team,1/2-1/2,B22,2
1866,"Caruana, Fabiano","Alonso Rosell, Alvar",2792,2570,2022.02.01,,1-0,C23,7
1867,"Das, Arghyadip","Caruana, Fabiano",2373,2474,2006.10.25,,1/2-1/2,B42,6
1868,"Caruana, Fabiano","Le Roux, Jean Pierre",2444,2496,2006.09.08,,0-1,C54,2.1
1869,"Caruana, Fabiano","Harikrishna, Pentala",2828,2726,2019.02.24,match (blitz),1-0,E04,22.1
1870,"Caruana, Fabiano","Rombaldoni, Denis",2727,2533,2011.12.07,tourn,1-0,B12,7
1871,"Caruana, Fabiano","Carlsen, Magnus",2832,2835,2018.11.19,match (rapid),1/2-1/2,B33,8
1872,"Caruana, Fabiano","Gelfand, Boris",2774,2755,2013.06.14,tourn,0-1,B90,2
1873,"Yifan, Xu","Caruana, Fabiano",2652,2802,2017.08.24,game,0-1,C11,1.4
1874,"Caruana, Fabiano","Adams, Michael",2492,2735,2007.01.24,,0-1,C88,2
1875,"Caruana, Fabiano","Navara, David",2646,2638,2009.01.20,tourn,1-0,C92,4
1876,"Sevian, Samuel","Caruana, Fabiano",2654,2800,2021.10.19,,0-1,C28,2
1877,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,match (blitz),0-1,B90,9
1878,"Caruana, Fabiano","Schulze, Joachim",2373,2030,2005.10.01,,1-0,B19,1
1879,"Gareyev, Timur","Caruana, Fabiano",2573,2792,2021.12.30,blitz,0-1,A53,19.32
1880,"Caruana, Fabiano","So, W.",2791,2772,2021.12.09,,1/2-1/2,C65,2.12
1881,"Leitao, Rafael","Caruana, Fabiano",2592,2822,2020.02.17,,0-1,D37,7
1882,"Caruana, Fabiano","Anton Guijarro, David",2812,2674,2019.10.20,,1-0,A27,10.1
1883,"Caruana, Fabiano","Aronian, Levon",2807,2799,2017.08.18,tourn (blitz),0-1,A14,17
1884,"Caruana, Fabiano","Mamedyarov, Shakhriyar",2804,2748,2016.06.03,tourn,0-1,B33,8
1885,"Petrisor, Adrian Marian","Caruana, Fabiano",,2102,2002.11.22,,0-1,C60,9.10
1886,"Caruana, Fabiano","So, Wesley",2822,2780,2018.08.13,tourn (rapid),1/2-1/2,E06,9
1887,"Bok, B.","Caruana, Fabiano",2624,2781,2022.03.26,rapid,1/2-1/2,E32,8
1888,"So, Wesley","Caruana, Fabiano",2786,2804,2018.04.26,,1/2-1/2,C42,?
1889,"Caruana, Fabiano","Saatdjian, Thomas",,,2001.10.22,,1-0,B90,2
1890,"Giri, Anish","Caruana, Fabiano",2737,2779,2013.10.02,tourn,1/2-1/2,B07,9
1891,"Caruana, Fabiano","Alekseev, Evgeny A",2652,2715,2009.11.27,k.o.,1/2-1/2,A62,3.1
1892,"Grischuk, Alexander","Caruana, Fabiano",2763,2770,2021.12.28,rapid,1-0,,12
1893,"Caruana, Fabiano","Almagro Llamas, Pablo",2409,2340,2006.03.17,tourn,1/2-1/2,B11,11
1894,"Caruana, Fabiano","Firouzja, Alireza",2828,2728,2020.10.13,,1-0,B12,8.2
1895,"Caruana, Fabiano","Ding, Liren",2773,2836,2020.04.21,,1/2-1/2,,4.2
